"","Name","Code","Lat","Lon","State"
"5585","Lyons Falls Hydroelectric","56703","43.61863","-75.358577","NY"
"5586","Lyondale Shibley","56704","43.612619","-75.339072","NY"
"5587","Lyonsdale Kosterville","56705","43.614218","-75.332705","NY"
"5588","Ampersand Chowchilla Biomass LLC","56706","37.106668","-120.248504","CA"
"5589","El Nido Facility","56707","37.1867","-120.4903","CA"
"5590","CFB Power Plant","56708","28.650278","-96.539722","TX"
"5591","Christoffer Wind Energy I LLC","56709","43.6256","-95.3725","MN"
"5592","Christoffer Wind Energy II LLC","56710","43.6256","-95.3672","MN"
"5593","Christoffer Wind Energy III LLC","56711","43.6256","-95.3619","MN"
"5594","Christoffer Wind Energy IV LLC","56712","43.6256","-95.3567","MN"
"5595","Jeffers Wind","56750","44.057778","-95.2525","MN"
"5596","Spanish Fork Wind Park","56751","40.071389","-111.582222","UT"
"5597","Mountain Wind Power  LLC","56752","41.288056","-110.480741","WY"
"5598","Mountain Wind Power II  LLC","56753","41.263889","-110.544444","WY"
"5599","Goat Wind LP","56754","31.951944","-100.791389","TX"
"5600","Odin Wind Farm","56755","43.8953","-94.9142","MN"
"5601","Capricorn Ridge Wind LLC","56763","31.9261","-100.9281","TX"
"5602","Winnebago Wind Power Project","56764","43.315","-93.77","IA"
"5603","Barton Windpower LLC","56765","43.393","-93.091","IA"
"5604","Farmers City Wind LLC","56767","40.575","-95.5228","MO"
"5605","all fuels : all primemovers :","56768","36.7575","-120.3658","CA"
"5606","Locust Ridge II LLC","56770","40.8411","-76.1547","PA"
"5607","Silver Star I Wind Power Project","56771","32.338611","-98.476111","TX"
"5608","McAdoo Wind Energy LLC","56773","33.752201","-100.967402","TX"
"5609","Turkey Track Wind  Energy LLC","56774","32.1981","-100.2686","TX"
"5610","Scurry County Wind II","56775","32.718056","-100.793333","TX"
"5611","56776","56776","56776","56776","56776"
"5612","Fowler Ridge Wind Farm LLC","56777","40.583889","-87.3336","IN"
"5613","Sherbino I Wind Farm","56779","30.807272","-102.355628","TX"
"5614","Winnebago Energy Center LLC","56780","42.1589","-89.0625","IL"
"5615","Evergreen BioPower LLC","56781","44.770792","-122.611974","OR"
"5616","Diamond Willow Wind Facility","56782","46.2753","-104.1836","MT"
"5617","Elbow Creek Wind Project LLC","56783","32.1408","-101.3986","TX"
"5618","Cloud County Wind Farm","56784","39.4375","-97.6644","KS"
"5619","Virginia Tech Power Plant","56785","37.2319","-80.4211","VA"
"5620","Spiritwood Station","56786","46.926423","-98.499713","ND"
"5621","Geismar Cogen","56787","30.209","-90.9921","LA"
"5622","Pebble Springs Wind LLC","56789","45.7119","-120.125","OR"
"5623","Hay Canyon Wind Power LLC","56790","45.52","-120.5744","OR"
"5624","Dillon Wind LLC","56791","33.9393","-116.5527","CA"
"5625","Buffalo Ridge I LLC","56792","44.4328","-96.4779","SD"
"5626","Elm Creek Wind LLC","56793","43.7542","-94.9497","MN"
"5627","Moraine II Wind LLC","56794","44.1238","-96.0784","MN"
"5628","Penascal II Wind Project","56795","27.0702","-97.5077","TX"
"5629","South Chestnut LLC","56796","39.7513","-79.7271","PA"
"5630","Pioneer Prairie Wind Farm","56797","43.4839","-92.6131","IA"
"5631","Kleen Energy Systems Project","56798","41.553227","-72.596867","CT"
"5632","Greenland Energy Center","56799","30.159131","-81.518415","FL"
"5633","Hull Wind II","56800","42.261111","-70.856389","MA"
"5634","56801","56801","56801","56801","56801"
"5635","Panoche Energy Center","56803","36.6514","-120.5833","CA"
"5636","Red Hills Wind Project LLC","56804","35.535","-99.3828","OK"
"5637","EcoGrove Wind LLC","56805","42.451481","-89.878428","IL"
"5638","Cedar Bayou","56806","29.751645","-94.92312","TX"
"5639","Bear Garden","56807","37.695556","-78.285278","VA"
"5640","Virginia City Hybrid Energy Center","56808","36.916389","-82.338055","VA"
"5641","Carroll Wind Farm","56809","42.1622","-94.93","IA"
"5642","Adair Wind Farm","56810","41.4236","-94.665","IA"
"5643","Walnut Wind Farm","56811","41.4517","-95.2383","IA"
"5644","Solana Generating Station","56812","32.922294","-112.95594","AZ"
"5645","CSU Fresno Solar Project","56813","36.809841","-119.741665","CA"
"5646","ELACC Photovoltaic Power Facility","56814","34.040278","-118.148056","CA"
"5647","56816","56816","56816","56816","56816"
"5648","56817","56817","56817","56817","56817"
"5649","Central Plains Wind Farm","56818","38.503167","-101.161472","KS"
"5650","Flat Ridge Wind Farm","56819","37.369167","-98.460278","KS"
"5651","56820","56820","56820","56820","56820"
"5652","56821","56821","56821","56821","56821"
"5653","56822","56822","56822","56822","56822"
"5654","Hackberry Wind Farm","56823","32.7683","-99.4228","TX"
"5655","Marshall Wind","56824","44.3236","-95.8222","MN"
"5656","Marshall Wind","56825","44.3211","-95.7942","MN"
"5657","Marshall Wind","56826","44.3361","-95.8242","MN"
"5658","Marshall Wind","56827","44.3303","-95.8344","MN"
"5659","Marshall Wind","56828","44.3308","-95.8297","MN"
"5660","Kibby Wind Power Project","56829","45.3853","-70.5258","ME"
"5661","Crane Creek Wind Energy Center","56831","43.397778","-92.473611","IA"
"5662","North Brawley Geothermal Plant","56832","33.0139","-115.5439","CA"
"5663","OREG","56833","48.2139","-104.3975","MT"
"5664","High Plains Wind Power LLC","56834","35.3503","-101.54","TX"
"5665","JD Wind","56835","35.8119","-101.9789","TX"
"5666","JD Wind","56836","35.8081","-101.9986","TX"
"5667","JD Wind","56837","35.9614","-101.8033","TX"
"5668","JD Wind","56838","36.0075","-101.8614","TX"
"5669","JD Wind","56839","36.0264","-101.9","TX"
"5670","Marshall Wind","56840","44.3253","-95.8142","MN"
"5671","Glenrock","56841","43.0181","-105.835278","WY"
"5672","Rolling Hills","56842","43.0572","-105.8543","WY"
"5673","Seven Mile Hill","56843","41.9203","-106.3758","WY"
"5674","56846","56846","56846","56846","56846"
"5675","Plainfield Renewable Energy LLC","56847","41.664376","-71.92418","CT"
"5676","Haverhill North Cogeneration Facility","56848","38.596657","-82.828642","OH"
"5677","56849","56849","56849","56849","56849"
"5678","Lanchester Generating Station","56850","40.1108","-75.9547","PA"
"5679","South Kent Generating Station","56851","42.7814","-85.6728","MI"
"5680","White Feather Generating Station","56852","43.8983","-83.9494","MI"
"5681","Trans-Jordan Generating Station","56853","40.55","-112.0631","UT"
"5682","Wheat Field Wind Power Project","56854","45.675804","-120.31832","OR"
"5683","Arlington Wind Power Project","56855","45.7167","-120.2008","OR"
"5684","Rail Splitter Wind Farm","56856","40.3692","-89.4022","IL"
"5685","Marble River Wind Farm","56857","44.975833","-73.929722","NY"
"5686","Sagebrush Power Partners","56858","47.1356","-120.6872","WA"
"5687","Crosswind Energy Project","56859","43.0475","-94.9228","IA"
"5688","Hardin Hilltop Wind LLC","56860","42.0822","-94.365","IA"
"5689","Bolthouse S&P and Rowen Farms Solar","56862","34.5644","-117.6933","CA"
"5690","Model Gas Power Station","56863","39.8908","-83.0272","OH"
"5691","Covel Gardens Gas Recovery","56864","29.3467","-98.6536","TX"
"5692","Ottawa County Project","56865","41.5283","-83.0353","OH"
"5693","Middle Point Landfill Gas Recovery","56866","35.9342","-86.3756","TN"
"5694","Roberts Road Power Plant","56867","33.4878","-84.4406","GA"
"5695","Carbon Limestone","56868","40.9975","-80.5208","OH"
"5696","Loraine County Project","56869","41.3006","-82.1803","OH"
"5697","Taylor","56870","32.4522","-84.3872","GA"
"5698","Zion Landfill Gas to Energy Facility","56871","42.4803","-87.8861","IL"
"5699","56872","56872","56872","56872","56872"
"5700","SECCRA Community Landfill","56873","39.8639","-75.8428","PA"
"5701","Shiloh Wind Project","56874","38.1711","-121.8461","CA"
"5702","Sacramento Soleil LLC","56875","38.44979","-121.16469","CA"
"5703","Wapsipinicon Wind Project","56876","43.8006","-92.6822","MN"
"5704","Hall's Warehouse Solar Project","56877","40.573708","-74.394414","NJ"
"5705","Hoosier Wind Project LLC","56878","40.7178","-87.2631","IN"
"5706","Flat Ridge Wind Energy LLC","56879","37.3764","-98.4583","KS"
"5707","OREG","56880","48.2142","-104.3975","MT"
"5708","Pennsauken Solar","56883","39.9894","-75.04","NJ"
"5709","Cumberland County Solid Waste Complex","56884","39.4494","-75.0928","NJ"
"5710","56885","56885","56885","56885","56885"
"5711","56886","56886","56886","56886","56886"
"5712","Cumberland County PA LFG Recovery","56887","40.1356","-77.5072","PA"
"5713","Warren County Solar","56888","40.788957","-75.10697","NJ"
"5714","PPL Renewable Energy Merck Solar","56889","40.727386","-74.3783","NJ"
"5715","Norther Tier Landfill","56890","41.7792","-76.6258","PA"
"5716","Moretown","56891","44.312222","-72.711389","VT"
"5717","Silver Creek Lift Station","56892","35.7386","-81.7114","NC"
"5718","Chester Diversion Hydroelectric Project","56893","44.018333","-111.583611","ID"
"5719","Ameresco Stafford","56894","38.384167","-77.413056","VA"
"5720","Ameresco Ox Mountain","56895","37.5","-122.4","CA"
"5721","Ameresco Jefferson City","56896","38.33","-92.16","MO"
"5722","Ameresco Keller Canyon","56897","37.97","-121.86","CA"
"5723","Ameresco Chiquita Canyon","56898","34.431664","-118.642855","CA"
"5724","IRC Generator Facility","56899","36.9708","-112.5264","AZ"
"5725","Atlantic City Convention Center","56900","39.3639","-74.4408","NJ"
"5726","Noble Altona Windpark LLC","56901","44.8216","-73.6509","NY"
"5727","Noble Wethersfield Windpark LLC","56902","42.6697","-78.2278","NY"
"5728","56903","56903","56903","56903","56903"
"5729","Noble Chateaugay Windpark LLC","56904","44.8917","-74.0299","NY"
"5730","Noble Great Plains Windpark LLC","56905","36.4964","-101.3917","TX"
"5731","56906","56906","56906","56906","56906"
"5732","56907","56907","56907","56907","56907"
"5733","Dave Gates Generating Station","56908","46.104713","-112.876605","MT"
"5734","Gap Pacific Distribution Center","56909","36.7839","-119.7094","CA"
"5735","56910","56910","56910","56910","56910"
"5736","Broad Mountain","56911","40.669608","-76.380716","PA"
"5737","Langdon Wind II LLC","56912","48.6292","-98.3164","ND"
"5738","Osceola Windpower II","56913","43.4303","-95.4167","IA"
"5739","Orange Grove Peaking Facility","56914","33.3594","-117.1114","CA"
"5740","SAS","56915","35.8136","-78.7503","NC"
"5741","Imperial Valley Solar, LLC","56917","32.671099","-115.587265","CA"
"5742","FPL Energy Ashtabula Wind LLC","56919","47.1294","-97.8853","ND"
"5743","EC&R Panther Creek Wind Farm I","56920","32.100823","-101.451385","TX"
"5744","EC&R Panther Creek Wind Farm II","56921","31.9361","-101.2983","TX"
"5745","Strontia Springs Hydro Plant","10081","39.4326","-105.1263","CO"
"5746","Sugarloaf Hydro Plant","50435","39.252672","-106.374808","CO"
"5747","FPL Energy Crystal Lake Wind LLC","56923","43.2125","-93.8311","IA"
"5748","FPL Energy Story Wind LLC","56924","42.1044","-93.2722","IA"
"5749","FPL Energy Crystal Lake Wind II LLC","56925","43.273731","-93.800002","IA"
"5750","56926","56926","56926","56926","56926"
"5751","Fairfield University CHP Plant","56928","41.1589","-73.2572","CT"
"5752","DeSoto Next Generation Solar Energy","56929","27.3232","-81.8019","FL"
"5753","Space Coast Next Gen Solar Energy","56930","28.4586","-80.6811","FL"
"5754","Aspen Biomass Power Plant","56931","31.365833","-94.743611","TX"
"5755","Biotech LS","56932","46.7331","-117.1583","WA"
"5756","Threemile Canyon Wind I LLC","56933","45.6758","-119.9375","OR"
"5757","Cassia Wind Farm LLC","56934","42.8444","-115.0369","ID"
"5758","Cassia Gulch Wind Park LLC","56935","42.8744","-115.0172","ID"
"5759","Brookfield Power Glen Falls Hydro","56936","43.308505","-73.636584","NY"
"5760","Fairbanks Morse Engine","56937","42.5189","-89.0267","WI"
"5761","SunEdison LV Sutton Plant Site","56938","34.2867","-77.9814","NC"
"5762","FSE Blythe","56939","33.5917","-114.7444","CA"
"5763","56940","56940","56940","56940","56940"
"5764","Grand Ridge Wind Energy Center","56941","41.2269","-88.6836","IL"
"5765","Forward Wind Energy Center","56942","43.6161","-88.4969","WI"
"5766","Ausra Kimberlina Solar Generation","56943","35.5667","-119.2","CA"
"5767","all fuels : all primemovers :","56944","35.7881","-114.9933","NV"
"5768","High Lonesome Mesa  LLC","56945","34.466667","-105.9625","NM"
"5769","Buffalo Bear LLC","56946","36.7767","-99.6353","OK"
"5770","Elkhorn Ridge Wind LLC","56947","42.6978","-97.6189","NE"
"5771","Coolidge Generation Station","56948","32.917399","-111.503327","AZ"
"5772","Enoree Phase II Landfill Gas Recovery","56951","34.8008","-82.1847","SC"
"5773","Willow Creek Energy Center","56952","45.6533","-119.9914","OR"
"5774","High Sheldon Wind Farm","56953","42.7794","-78.4269","NY"
"5775","Gastonia Prime Power Park","56954","35.3017","-81.2092","NC"
"5776","56955","56955","56955","56955","56955"
"5777","Bull Creek Wind","56956","32.929014","-101.578617","TX"
"5778","Green Gas - Pioneer Crossing Energy, LLC","56957","40.275","-75.8167","PA"
"5779","DANC LFGTE Facility","56958","43.82","-75.9175","NY"
"5780","Ocotillo Windpower","56959","32.1217","-101.3853","TX"
"5781","Happy Jack Windpower Project","56960","41.139722","-104.997778","WY"
"5782","Notrees Windpower","56961","31.995","-102.828333","TX"
"5783","Iredell County LFG Facility","56962","35.769281","-80.826001","NC"
"5784","West Deptford Energy Station","56963","39.8414","-75.2214","NJ"
"5785","Bayonne Energy Center","56964","40.652834","-74.09155","NJ"
"5786","QVC Inc","56966","35.9222","-77.6731","NC"
"5787","Butter Creek Power LLC","56967","45.7017","-119.4222","OR"
"5788","Big Top LLC","56968","45.655","-119.4647","OR"
"5789","Four Corners Windfarm LLC","56969","45.7286","-119.4181","OR"
"5790","Four Mile Canyon Windfarm LLC","56970","45.6447","-119.4533","OR"
"5791","Oregon Trail Windfarm LLC","56971","45.7122","-119.4044","OR"
"5792","Pacific Canyon Windfarm LLC","56972","45.6542","-119.4869","OR"
"5793","Sand Ranch Windfarm LLC","56973","45.6447","-119.4767","OR"
"5794","Wagon Trail LLC","56974","45.6531","-119.4625","OR"
"5795","Ward Butte Windfarm LLC","56975","45.6967","-119.4097","OR"
"5796","Solar Photovoltaic Project","56976","34.073206","-117.512842","CA"
"5797","Mason County LFGTE","56977","38.5858","-83.7242","KY"
"5798","Sears Hydroelectric Plant","56978","41.4614","-90.5803","IL"
"5799","EC&R Panther Creek Wind Farm III","56979","31.9925","-101.1167","TX"
"5800","Stony Creek Wind Farm LLC","56980","40.0311","-78.8153","PA"
"5801","Pyron Wind Farm LLC","56981","32.5886","-100.6728","TX"
"5802","NGP Blue Mountain I LLC","56982","40.9961","-118.1414","NV"
"5803","EC&R Papalote Creek I LLC","56983","27.9386","-97.4586","TX"
"5804","Inadale Wind Farm LLC","56984","32.4969","-100.5797","TX"
"5805","Smoky Hills Wind Project Phase II","56985","38.892653","-98.168876","KS"
"5806","Clinton LFGTE Facility","56986","44.6917","-73.5944","NY"
"5807","Hyland LFGTE Facility","56987","42.2853","-78.0061","NY"
"5808","Stetson Wind I","56989","45.4822","-67.9944","ME"
"5809","Rollins Wind Project","56990","45.34598","-68.3802","ME"
"5810","Stetson Wind II","56991","45.61498","-67.971","ME"
"5811","MF Mesa Lane LLC","56993","40.1483","-74.7772","PA"
"5812","Grand Meadow","56994","43.7189","-92.705","MN"
"5813","Georgetown LFGTE","56995","33.453611","-79.316111","SC"
"5814","Solar Photovoltaic Project","56996","33.985244","-117.700826","CA"
"5815","Arrowrock Hydroelectric Project","56997","43.595","-115.9233","ID"
"5816","SunE Alamosa","56481","37.690304","-105.880501","CO"
"5817","Tacoma","6206","37.52372","-107.782786","CO"
"5818","Taylor Draw Hydroelectric Facility","54729","40.106269","-108.711161","CO"
"5819","Tesla","7233","38.973655","-104.901141","CO"
"5820","Thermo Greeley","50709","40.4406","-104.6863","CO"
"5821","Thermo Power & Electric","50676","40.409025","-104.684588","CO"
"5822","56999","56999","56999","56999","56999"
"5823","El Cajon Energy Center","57001","32.796106","-116.972073","CA"
"5824","57002","57002","57002","57002","57002"
"5825","Fulton LFGTE Facility","57003","43.0142","-74.4739","NY"
"5826","SunEdison Walgreens Moreno Valley","57004","33.8672","-117.23","CA"
"5827","Mariani Packing Vacaville Solar","57005","38.40008","-121.96366","CA"
"5828","Walgreens Woodland Distribution Center","57006","38.674894","-121.713362","CA"
"5829","SunEdison Ironwood State Prison","57007","33.567268","-114.917979","CA"
"5830","SunEdison Procter & Gamble Oxnard","57008","34.2089","-119.13","CA"
"5831","Kohls San Bernardino Solar Facility","57009","34.094695","-117.266831","CA"
"5832","SunEdison Anheuser Busch Fairfield","57010","38.232108","-122.092706","CA"
"5833","Chuckawalla Valley State Prison","57011","33.565329","-114.903629","CA"
"5834","SunEdison Walmart Apple Valley DC","57012","34.5975","-117.2","CA"
"5835","DeKalb County Green Energy Facility","57013","33.6553","-84.2594","GA"
"5836","Waste Management Arden LFGTE","57014","40.2058","-80.2611","PA"
"5837","Waste Management Columbia Ridge LFGTE","57015","45.5739","-120.2969","OR"
"5838","Waste Management Crossroads LFGTE","57016","44.7014","-69.8319","ME"
"5839","Spruce Ridge Gas Recovery","57017","44.8158","-94.2489","MN"
"5840","Waste Management Middle Peninsula LFGTE","57018","37.5681","-76.6233","VA"
"5841","Riverbend Landfill","57019","45.1672","-123.2511","OR"
"5842","Westside Landfill Gas Recovery","57020","32.7206","-97.5142","TX"
"5843","Waste Management Madison County LFGTE","57021","43.0336","-75.7028","NY"
"5844","Waste Management King George LFGTE","57022","38.2747","-77.3081","VA"
"5845","Waste Management Rolling Meadows LFGTE","57023","39.1067","-95.7211","KS"
"5846","Waste Management Northern Oaks LFGTE","57024","43.9906","-84.8003","MI"
"5847","Waste Management Eco Vista LFGTE","57025","36.1758","-94.2056","AR"
"5848","Superior Landfill Gas Recovery","57026","32.0303","-81.2722","GA"
"5849","Canyon Power Plant","57027","33.858056","-117.861667","CA"
"5850","Langley Gulch Power Plant","57028","43.904444","-116.819722","ID"
"5851","Cleveland Cnty Generating Facility","57029","35.170547","-81.416648","NC"
"5852","Pacolet Diesel Generation Facility","57030","34.8986","-81.7397","SC"
"5853","Luverne Wind Farm","57031","47.3272","-97.8975","ND"
"5854","Ashtabula Wind Energy Center","57032","47.1244","-97.8961","ND"
"5855","Langdon Wind Energy Center","57033","48.6303","-98.3169","ND"
"5856","Willmar Municipal East Substation","57034","45.1272","-95.025","MN"
"5857","Willmar Municipal SW Substation","57035","45.105","-95.0844","MN"
"5858","Southcentral Power Project","57036","61.167417","-149.905304","AK"
"5859","Kemper County IGCC Project","57037","32.654722","-88.762222","MS"
"5860","Bison I Wind Energy Center","57038","46.98","-101.554722","ND"
"5861","McFadden Ridge","57039","41.7244","-105.9906","WY"
"5862","High Plains","57040","41.675052","-106.011124","WY"
"5863","Vaca Dixon Solar Station","57041","38.4106","-121.9264","CA"
"5864","CSU East Bay","57042","37.658889","-122.059444","CA"
"5865","SF State University","57043","37.723889","-122.4775","CA"
"5866","Armenia Mountain Wind Farm","57044","41.7619","-76.8553","PA"
"5867","Rolling Thunder Wind Farm","57045","44.477778","-99.133889","SD"
"5868","Archer Daniels Midland Columbus","57046","41.416442","-97.286328","NE"
"5869","Nobles Wind Project","57047","43.7036","-95.7131","MN"
"5870","57048","57048","57048","57048","57048"
"5871","NaturEner Glacier Wind Energy","57049","48.51","-112.1097","MT"
"5872","NaturEner Glacier Wind Energy","57050","48.5333","-112.1847","MT"
"5873","Noatak","57051","67.57","-162.98","AK"
"5874","Savoonga","57052","63.25","-169.5889","AK"
"5875","Alakanuk","57053","62.6833","-164.6544","AK"
"5876","Upper Kalskag","57054","61.5378","-160.3072","AK"
"5877","Stebbins","57055","63.47","-162.2489","AK"
"5878","Scammon Bay","57056","61.79","-165.0689","AK"
"5879","Quinhagak","57057","59.7539","-161.9008","AK"
"5880","Pilot Station","57058","61.9381","-162.875","AK"
"5881","Koyuk","57059","64.93","-161.16","AK"
"5882","Elim","57060","64.6206","-162.2772","AK"
"5883","St. Michael","57061","63.4775","-162.0383","AK"
"5884","Gambell","57062","63.7667","-171.7375","AK"
"5885","Shungnak","57063","66.71","-156.9889","AK"
"5886","Kotlik","57064","62.9456","-163.7614","AK"
"5887","Kivalina","57065","67.63","-163.7189","AK"
"5888","Kasigluk","57066","60.8731","-162.5197","AK"
"5889","Toksook Bay","57067","60.6","-164.7489","AK"
"5890","GenConn Middletown LLC","57068","41.554444","-72.576666","CT"
"5891","Twin Cities Hydro LLC","57069","44.9156","-93.1994","MN"
"5892","GenConn Devon LLC","57070","41.2108","-73.1075","CT"
"5893","Denton Power LLC","57071","33.191854","-97.0761","TX"
"5894","Granite City Works","57072","38.6972","-90.1283","IL"
"5895","Ivanpah","57073","35.556111","-115.468611","CA"
"5896","Ivanpah","57074","35.533056","-115.4525","CA"
"5897","Ivanpah","57075","35.580833","-115.4825","CA"
"5898","South Columbus Water Resource Facility","57076","32.4119","-84.9761","GA"
"5899","Steel Winds II","57078","42.8072","-78.8617","NY"
"5900","Milford Wind Corridor I LLC","57079","38.53569","-112.935","UT"
"5901","Sheffield Wind","57080","44.67598","-72.1013","VT"
"5902","Calpine Vineland Solar LLC","57081","39.4636","-75.0667","NJ"
"5903","Kaheawa Wind Power II LLC","57082","20.79467","-156.536","HI"
"5904","Bull Hill Wind Project","57083","44.723056","-68.2425","ME"
"5905","Lake Dorothy Hydroelectric Project","57085","58.2325","-134.0533","AK"
"5906","Kahuku Wind Power LLC","57087","21.68097","-157.975","HI"
"5907","57088","57088","57088","57088","57088"
"5908","Campbell Hill Windpower","57090","43.01455","-105.999","WY"
"5909","Silver Sage Windpower","57091","41.12968","-105.024","WY"
"5910","Casper Wind Farm","57093","42.884703","-106.221442","WY"
"5911","Streator Cayuga Ridge South","57094","40.9969","-88.49","IL"
"5912","Penascal II Wind Project LLC","57095","27.1197","-97.5499","TX"
"5913","Star Point Wind Project LLC","57096","45.51","-120.48","OR"
"5914","Rugby Wind Power Project","57097","48.4968","-99.9513","ND"
"5915","Dry Lake Wind LLC","57098","34.6596","-110.2842","AZ"
"5916","RockTenn CP, LLC-Tacoma Mill","57099","47.266069","-122.428288","WA"
"5917","Santa Maria LFG Power Plant","57100","34.9508","-120.4131","CA"
"5918","J&A-Santa Maria II LLC","57101","34.9494","-120.3803","CA"
"5919","Whittier LFG Power Plant","57102","33.9706","-118.0472","CA"
"5920","Newark America Mill","57103","42.561007","-71.848805","MA"
"5921","57104","57104","57104","57104","57104"
"5922","Mesalands Comm College Wind Turbine","57106","35.17","-103.74","NM"
"5923","Milford Wind Corridor Stage II LLC","57107","38.58523","-112.931","UT"
"5924","Blue Canyon Windpower V LLC","57108","34.8217","-98.4525","OK"
"5925","Meadow Lake Wind Farm LLC","57109","40.6275","-86.935","IN"
"5926","Blackstone Wind Farm LLC","57110","41.1508","-88.6233","IL"
"5927","Lost Lakes Wind Farm LLC","57111","43.3456","-95.3233","IA"
"5928","Meadow Lake Wind Farm II LLC","57112","40.6431","-87.0242","IN"
"5929","Blackstone Wind Farm II LLC","57113","41.1406","-88.53","IL"
"5930","57114","57114","57114","57114","57114"
"5931","Meadow Lake Wind Farm III LLC","57115","40.5986","-87.0194","IN"
"5932","57116","57116","57116","57116","57116"
"5933","57117","57117","57117","57117","57117"
"5934","Greensburg Wind Farm LLC","57118","37.5499","-99.3444","KS"
"5935","Koda Biomass Plant","57119","44.7956","-93.5386","MN"
"5936","Wilton Wind II LLC","57120","47.1333","-100.7011","ND"
"5937","Ashtabula Wind II LLC","57121","47.292437","-97.931692","ND"
"5938","UCI Facilities Management Central Plant","57122","33.6481","-117.8467","CA"
"5939","Trail Ridge Landfill Gas Recovery","57123","30.3167","-81.9833","FL"
"5940","Payne's Ferry","57124","42.825278","-115.010833","ID"
"5941","Camp Reed","57125","42.811944","-115.048889","ID"
"5942","Yahoo Creek","57126","42.770833","-114.988611","ID"
"5943","57127","57127","57127","57127","57127"
"5944","all fuels : all primemovers :","57128","29.3864","-82.1164","FL"
"5945","Catskill Mts Energy Corporation","57129","42.1592","-75.0483","NY"
"5946","Beaver Ridge Wind","57130","44.4967","-69.35","ME"
"5947","Stoney Corners Wind Farm","57131","44.19","-85.2983","MI"
"5948","Nine Mile Gas Processing Plant","57132","35.9408","-99.3033","OK"
"5949","all fuels : all primemovers :","57133","39.0728","-121.3992","CA"
"5950","Big Sky Wind LLC","57135","41.599167","-89.456111","IL"
"5951","Tuana Springs Energy LLC","57136","42.8925","-115.0164","ID"
"5952","Eurus Combine Hills Turbine Ranch","57137","45.943","-118.591","OR"
"5953","Savannah River Site Biomass Cogen","57138","33.283333","-81.666666","SC"
"5954","Highland Wind Project (PA)","57139","40.3042","-78.6908","PA"
"5955","57142","57142","57142","57142","57142"
"5956","57143","57143","57143","57143","57143"
"5957","57144","57144","57144","57144","57144"
"5958","57145","57145","57145","57145","57145"
"5959","57146","57146","57146","57146","57146"
"5960","57147","57147","57147","57147","57147"
"5961","57148","57148","57148","57148","57148"
"5962","57149","57149","57149","57149","57149"
"5963","57150","57150","57150","57150","57150"
"5964","Beech Ridge Energy LLC","57151","38.0878","-80.4925","WV"
"5965","Harvest Wind Project","57152","45.8131","-120.3475","WA"
"5966","Langford Wind Power","57153","31.085435","-100.67882","TX"
"5967","Imperial Valley Resource Recovery","57154","32.906569","-115.513747","CA"
"5968","Barton Chapel Wind Farm","57156","33.06797","-98.337652","TX"
"5969","57158","57158","57158","57158","57158"
"5970","Windy Flats Wind Project","57159","45.7269","-120.8339","WA"
"5971","White River Lock and Dam","57160","35.757401","-91.636887","AR"
"5972","White River Lock and Dam","57161","35.744036","-91.765418","AR"
"5973","White River Lock and Dam","57162","35.84361","-91.850521","AR"
"5974","Calabasas Gas to Energy Facility","57163","34.1511","-118.7236","CA"
"5975","57164","57164","57164","57164","57164"
"5976","Farmers Branch Renewable Energy Facility","57165","33.031111","-96.957222","TX"
"5977","Waste Management Lockwood LFGTE","57166","39.549444","-119.697777","NV"
"5978","Mesquite Creek LFGTE Project","57167","29.7372","-98.0228","TX"
"5979","Waste Management Naples LFGTE Project","57168","26.155833","-81.658055","FL"
"5980","Waste Management Piedmont LFGTE Project","57169","36.193611","-80.040555","NC"
"5981","Suburban Landfill Gas Recovery","57170","39.909722","-82.301667","OH"
"5982","Cedar Hills Wind Farm","57171","46.245556","-103.767222","ND"
"5983","Glen Ullin Station","57172","46.8214","-101.7564","ND"
"5984","Bridgewater Dairy Anaerobic Digester","57173","41.6292","-84.6694","OH"
"5985","Towaoc","7373","37.429538","-108.574871","CO"
"5986","Trinidad (CO)","511","37.178979","-104.487492","CO"
"5987","University of Delaware Wind Turbine","57176","38.782931","-75.164903","DE"
"5988","Meadow Lake Wind Farm IV","57177","40.6778","-87.0328","IN"
"5989","HSCo CHP","57179","41.7614","-72.6686","CT"
"5990","57180","57180","57180","57180","57180"
"5991","57181","57181","57181","57181","57181"
"5992","PPL Frey Farm Landfill Wind","57182","39.959167","-76.455555","PA"
"5993","PPL Glendon LFGTE Plant","57183","40.667778","-75.232222","PA"
"5994","Orono Hydro Station","57184","44.8803","-68.6647","ME"
"5995","57185","57185","57185","57185","57185"
"5996","Chautauqua LFGTE Facility","57186","42.1989","-79.3186","NY"
"5997","Pillar Mountain Wind Project","57187","57.7869","-152.4406","AK"
"5998","Vantage Wind Energy LLC","57188","46.9547","-120.1819","WA"
"5999","Lost Creek Wind Energy Facility","57189","39.981389","-94.518056","MO"
"6000","Little Quinnesec Falls Hydro Project","57190","45.7736","-87.9894","WI"
"6001","Exelon City Solar","57191","41.6758","-87.6514","IL"
"6002","Spring Valley Wind Project","57192","39.104167","-114.492222","NV"
"6003","57193","57193","57193","57193","57193"
"6004","Day County Wind LLC","57194","45.215","-97.9056","SD"
"6005","Lower Snake River Wind Energy Project","57195","46.524167","-117.821666","WA"
"6006","High Point, POLO","57196","35.97","-79.96","NC"
